dietMedComponent,smoking
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
medium,never
