StartDate,EndDate,Block,Treatment,Plot,Replicate,SamplingMethod,Family,Genus,Species,Males,Females,Immature
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,ARANEIDAE,immAran,sp.,0,0,1
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,5
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,3
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,3,0
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,DICTYNIDAE,Cicurina,brevis,0,1,0
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,18
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,2,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,2,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,4,Pitfall,DICTYNIDAE,Cicurina,arcuata,0,1,0
20080519,20080529,Ridge,Hardwood,7,4,Pitfall,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,4,Pitfall,LINYPHIIDAE,Pocadicnemis,americana,1,0,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,2
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,3
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,1,0,0
20080519,20080529,Ridge,Hardwood,7,4,Pitfall,CORINNIDAE,Phrurotimpus,alarius,2,1,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080519,20080529,Ridge,Hardwood,7,4,Pitfall,LIOCRANIDAE,Agroeca,ornata,2,0,0
20080519,20080529,Ridge,Hardwood,7,2,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,2,1,0
20080519,20080529,Ridge,Hardwood,7,2,Pitfall,THERIDIIDAE,Robertus,riparius,3,0,0
20080519,20080529,Ridge,Hardwood,7,2,Pitfall,LINYPHIIDAE,LinyToID,sp1,1,0,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,1,0,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080519,20080529,Ridge,Hardwood,7,1,Pitfall,LYCOSIDAE,Pirata,montanus,27,3,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,fissiceps,0,1,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,4,3,0
20080519,20080529,Ridge,Hardwood,7,4,Pitfall,LYCOSIDAE,Pirata,montanus,28,1,0
20080519,20080529,Ridge,Hardwood,7,4,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,7,0,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,2,Pitfall,LIOCRANIDAE,Agroeca,ornata,2,0,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,6
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,6
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,9
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,2,Pitfall,LYCOSIDAE,Pirata,montanus,3,0,0
20080519,20080529,Ridge,Hardwood,7,5,Pitfall,LIOCRANIDAE,Agroeca,ornata,1,0,0
20080519,20080529,Ridge,Hardwood,7,5,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,5,0,0
20080519,20080529,Ridge,Hardwood,7,5,Pitfall,LYCOSIDAE,Pirata,montanus,17,0,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,LYCOSIDAE,Pirata,montanus,1,0,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,20
20080519,20080529,Ridge,Hardwood,7,4,Pitfall,AMAUROBIIDAE,Callobius,bennetti,1,0,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,THOMISIDAE,Ozyptila,distans,1,2,0
20080519,20080529,Ridge,Hardwood,7,2,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Pitfall,LIOCRANIDAE,Agroeca,ornata,2,0,0
20080519,20080529,Ridge,Hardwood,7,3,Pitfall,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Eperigone,serrata,1,0,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,1,0,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Pocadicnemis,americana,1,0,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,1,0,0
20080519,20080529,Ridge,Hardwood,7,3,Pitfall,LYCOSIDAE,Pirata,montanus,7,0,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Tapinocyba,simplex,0,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,DICTYNIDAE,Cicurina,brevis,0,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,3,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,1,0,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,7
20080519,20080529,Ridge,Hardwood,7,1,Pitfall,LIOCRANIDAE,Agroeca,ornata,3,0,0
20080519,20080529,Ridge,Hardwood,7,1,Pitfall,HAHNIIDAE,Cryphoeca,montana,1,0,0
20080519,20080529,Ridge,Hardwood,7,1,Pitfall,THOMISIDAE,Ozyptila,distans,1,0,0
20080519,20080529,Ridge,Hardwood,7,1,Pitfall,CORINNIDAE,Phrurotimpus,alarius,1,0,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,10
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,8,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,3,Pitfall,AMAUROBIIDAE,Callobius,bennetti,1,0,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,7
20080519,20080529,Ridge,Hardwood,7,1,Pitfall,LINYPHIIDAE,Walckenaeria,pallida,0,1,0
20080519,20080529,Ridge,Hardwood,7,1,Pitfall,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,1,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Walckenaeria,pallida,0,1,0
20080519,20080529,Ridge,Hardwood,7,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,6,0
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,2
20080519,20080529,Ridge,Hardwood,7,1,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,6,1,0
20080519,20080529,Ridge,Hardwood,7,3,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,1,1,0
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,10
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,3
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,3
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,21
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,23
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,ARANEIDAE,immAran,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,8
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,5
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Walckenaeria,minuta,0,2,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,3,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,0,3,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,1,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,1,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,2,3,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,11
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,2,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,3,2,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Macrargus,multesimus,0,1,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,HAHNIIDAE,Hahnia,cinerea,0,1,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Scylaceus,pallidus,0,1,0
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,3
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080922,20081002,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,2,2,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,4
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,HAHNIIDAE,Neoantistea,magna,1,0,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Ceratinops,annulipes,1,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,8
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,0,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,THERIDIIDAE,Robertus,riparius,0,1,0
20080718,20080728,Ridge,Hardwood,7,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,11
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,20
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,10
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,2,0
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,3,0
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,1,0
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,8
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,4
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,LinytoID,ms_bracket_(species5),0,1,0
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,3,0
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Tapinocyba,simplex,0,1,0
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080718,20080728,Ridge,Hardwood,7,4,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,0,2,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,10
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,1,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Tenuiphantes,sabulosus,0,1,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Helophora,insignis,0,2,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,DICTYNIDAE,Cicurina,brevis,0,1,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Ceratinops,annulipes,1,0,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,1,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,4
20080718,20080728,Ridge,Hardwood,7,2,Pitfall,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,19
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,2
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Scylaceus,pallidus,1,2,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,4
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,4
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,0,0
20080922,20081002,Ridge,Hardwood,7,3,Pitfall,LINYPHIIDAE,LinytoID,ms_bracket_(species5),0,2,0
20080922,20081002,Ridge,Hardwood,7,5,Pitfall,LINYPHIIDAE,Helophora,insignis,0,1,0
20080922,20081002,Ridge,Hardwood,7,5,Pitfall,DICTYNIDAE,Cicurina,pallida,0,1,0
20080922,20081002,Ridge,Hardwood,7,5,Pitfall,DICTYNIDAE,Cicurina,arcuata,0,1,0
20080922,20081002,Ridge,Hardwood,7,5,Pitfall,HAHNIIDAE,Neoantistea,magna,0,1,0
20080922,20081002,Ridge,Hardwood,7,5,Pitfall,LIOCRANIDAE,Agroeca,ornata,1,0,0
20080922,20081002,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080922,20081002,Ridge,Hardwood,7,3,Pitfall,THOMISIDAE,immThom,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,0,3,0
20080922,20081002,Ridge,Hardwood,7,3,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,1,0,0
20080922,20081002,Ridge,Hardwood,7,2,Pitfall,LINYPHIIDAE,LinytoID,ms_bracket_(species5),0,1,0
20080922,20081002,Ridge,Hardwood,7,2,Pitfall,HAHNIIDAE,Neoantistea,magna,0,2,0
20080922,20081002,Ridge,Hardwood,7,1,Pitfall,DICTYNIDAE,Cicurina,arcuata,0,1,0
20080922,20081002,Ridge,Hardwood,7,1,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,2,0,0
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,Ceratinopsidis,formosa,1,0,0
20080922,20081002,Ridge,Hardwood,7,3,Pitfall,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Centromerus,cornupalpis,0,1,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,2,2,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Helophora,insignis,1,0,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Tapinocyba,simplex,2,3,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Scylaceus,pallidus,1,6,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Tapinocyba,sp1,0,1,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,1,0
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,1,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,1,4,0
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,2
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,11
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,2
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,3
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,DICTYNIDAE,Cicurina,arcuata,0,1,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,1,0,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Tenuiphantes,sabulosus,0,2,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,DICTYNIDAE,Cicurina,brevis,0,1,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,17
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,1,0,0
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,37
20080922,20081002,Ridge,Hardwood,7,1,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,6
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,ARANEIDAE,immAran,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,24
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,4
20080922,20081002,Ridge,Hardwood,7,4,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,24
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,SALTICIDAE,Neon,nelli,0,2,0
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,0,1,0
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,3,0
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,0,1,0
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,8
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,2
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,2,0
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,LYCOSIDAE,Pirata,montanus,4,4,0
20080718,20080728,Ridge,Hardwood,7,3,Pitfall,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,2,0
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,2,2,0
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,2,0
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,2
20080718,20080728,Ridge,Hardwood,7,1,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,1,Pitfall,HAHNIDAE,immHahn,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,1,Pitfall,HAHNIIDAE,Neoantistea,magna,2,0,0
20080718,20080728,Ridge,Hardwood,7,2,Pitfall,HAHNIIDAE,Neoantistea,magna,1,1,0
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,5
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,7,0
